longitude,latitude,livingArea,years_since_built,GasStation_Count,GolfCourse_Count,average_bar_rating,household_income,TraderJoes_distance,best_school_rating,coast_distance,price
-122.0517,37.62884,1491.0,4.0,12.0,1.0,-1.0,103039.0,4.06193843,5.0,8.73535515,823000
-122.06528,37.336708,1249.0,40.0,11.0,3.0,4.45,222878.0,0.13245038,5.0,0.26490364,980000
-117.863815,33.88381,1765.0,56.0,20.0,2.0,4.8,106298.0,1.88368302,5.0,1.23211096,1035000
-117.87738,33.869095,1310.0,53.0,28.0,2.0,4.6,106298.0,2.88081124,5.0,24.03498844,849000
-117.462746,34.16747,3160.0,0.0,6.0,1.0,-1.0,116942.0,6.70606333,5.0,37.56657694,947496
-117.0543,32.964043,976.0,52.0,13.0,1.0,4.15,135943.0,1.71601475,5.0,4.41672539,849000
-122.02756,37.319687,884.0,39.0,21.0,2.0,-1.0,222878.0,0.57505819,5.0,3.04103001,810000
-122.05959,37.6835,1024.0,76.0,20.0,0.0,4.5,96176.0,0.74516178,5.0,28.14699847,850000
-119.79751,34.44377,1104.0,55.0,13.0,3.0,-1.0,134897.0,1.5759444,5.0,45.54830212,875000
-118.122284,33.749565,1036.0,59.0,8.0,3.0,4.45,107889.0,0.94729546,5.0,32.12453681,1000000
-118.19116,33.841194,1005.0,79.0,22.0,2.0,4.4,89319.0,0.44034672,5.0,1.99524058,915000
-117.91902,33.94211,2284.0,60.0,12.0,1.0,-1.0,114444.0,3.29188646,5.0,42.29729738,1066000
-121.705864,36.78169,1966.0,57.0,0.0,0.0,4.141176470588235,100295.0,16.47999094,5.0,0.13782346,950000
-122.084206,37.62243,1232.0,61.0,20.0,1.0,3.52,102220.0,4.37528042,5.0,44.03994739,875000
-117.049904,33.03667,1648.0,44.0,4.0,5.0,4.300000000000001,125609.0,4.02736794,5.0,10.87535357,950000
-118.11609,33.774567,1898.0,37.0,15.0,5.0,4.7,107889.0,1.22358542,5.0,0.47122238,985000
-117.55537,33.912548,4690.0,62.0,12.0,2.0,4.055000000000001,121031.0,7.42080673,5.0,1.66110959,950000
-121.64314,36.59304,1872.0,46.0,0.0,0.0,-1.0,159688.0,13.94522671,5.0,46.87270291,895000
-118.10453,33.832848,1476.0,72.0,19.0,3.0,-1.0,123809.0,2.68592113,5.0,6.66030811,925000
-118.145355,33.842854,1668.0,73.0,20.0,3.0,-1.0,119143.0,2.56142851,5.0,70.93081957,930000
-117.86507,34.072647,2539.0,18.0,11.0,2.0,-1.0,96720.0,3.24878126,5.0,73.28587834,936000
-119.28598,34.301964,1776.0,36.0,4.0,0.0,4.4,80363.0,2.95728532,5.0,9.06602109,976000
-121.84706,36.593494,1396.0,68.0,17.0,2.0,4.9,103946.0,2.63802205,5.0,12.41503867,1050000
-118.18992,33.833374,1923.0,78.0,22.0,2.0,-1.0,89319.0,0.12680014,5.0,28.1885268,976000
-117.873276,33.882324,1415.0,67.0,17.0,2.0,-1.0,106298.0,1.950822,5.0,0.24925745,925000
-121.69488,36.610207,1775.0,55.0,1.0,0.0,3.6,159688.0,11.11170536,5.0,69.97121195,1085000
-118.63457,34.46106,1992.0,0.0,0.0,0.0,-1.0,127416.0,6.02167563,5.0,12.12345407,989900
-122.10463,37.65704,1438.0,67.0,31.0,1.0,-1.0,96176.0,2.60699667,5.0,15.93228052,960000
-122.10432,37.63275,0.0,65.0,17.0,0.0,-1.0,102220.0,4.00667414,5.0,0.50650052,900000
-118.36464,33.879112,1453.0,46.0,28.0,2.0,4.583333333333333,143785.0,1.05123082,5.0,2.42299639,950000
-119.782814,34.44474,908.0,28.0,8.0,2.0,4.4,112684.0,2.41529032,5.0,67.16530208,942000
-121.69936,36.6002,1589.0,56.0,1.0,0.0,4.3,159688.0,10.82672094,5.0,8.40382865,1050000
-117.54063,33.925003,1744.0,29.0,7.0,1.0,4.490909090909091,121031.0,7.98135223,5.0,69.97121195,875000
-118.14561,33.867367,1128.0,77.0,40.0,1.0,4.380000000000001,119143.0,3.33725959,4.7,41.46057631,892000
-117.90469,33.849995,1647.0,66.0,26.0,0.0,-1.0,81576.0,4.21588494,5.0,1.98154707,862000
-122.02048,36.973038,1436.0,111.0,17.0,2.0,4.4,101962.0,0.23553339,5.0,2.59805898,883000
-121.96165,36.97705,1422.0,44.0,18.0,1.0,-1.0,91771.0,0.43954527,5.0,3.53193993,912000
-117.325134,33.119522,1310.0,47.0,7.0,1.0,4.3,141739.0,4.1073751,5.0,5.87922849,900000
-117.894585,33.918232,1733.0,34.0,13.0,5.0,-1.0,114444.0,1.47030863,5.0,0.39585919,1000000
-117.94856,33.814907,1787.0,67.0,21.0,1.0,-1.0,75847.0,5.36335339,5.0,72.00323534,950000
-122.397484,37.736393,994.0,82.0,21.0,1.0,-1.0,76341.0,2.44217403,5.0,66.61995473,870000
-117.99174,33.83282,1875.0,2.0,24.0,1.0,-1.0,76264.0,3.4837744,5.0,2.02008719,847000
-118.10081,33.80895,1433.0,73.0,19.0,3.0,4.8,110565.0,1.51292561,5.0,14.76152581,1050000
-117.86165,33.865524,1240.0,54.0,25.0,1.0,4.4,90512.0,3.13570085,5.0,13.20270337,857000
-117.8776,33.8414,2124.0,51.0,28.0,0.0,4.5,90512.0,2.55881954,5.0,3.77298223,1000000
-117.95126,33.75654,1164.0,50.0,27.0,2.0,-1.0,82147.0,5.01395537,5.0,11.61427413,950000
-117.9735,33.86291,1492.0,65.0,24.0,2.0,-1.0,107241.0,3.85184918,5.0,0.51477121,870000
-118.11286,33.83736,1092.0,74.0,22.0,4.0,-1.0,123809.0,2.84000777,5.0,17.20129843,867000
-121.651405,36.664944,2350.0,89.0,35.0,1.0,4.385,84669.0,14.27773103,5.0,76.60046629,850000
-117.95715,33.81279,1716.0,56.0,20.0,1.0,-1.0,75847.0,4.85445833,5.0,7.97379965,1037800
-122.31133,37.547546,1234.0,42.0,23.0,1.0,4.35,171213.0,0.6789434,5.0,8.65862708,915000
-121.60414,37.029453,1516.0,31.0,9.0,2.0,-1.0,128977.0,7.24764142,5.0,2.22000912,1031000
-118.13961,34.060284,1411.0,101.0,22.0,2.0,4.0,83490.0,4.01141274,5.0,12.8858877,945000
-121.85919,36.600132,882.0,77.0,19.0,2.0,-1.0,103946.0,1.9729796,5.0,63.17573462,888000
-122.45769,37.638065,1440.0,61.0,21.0,2.0,-1.0,131669.0,1.95352102,5.0,9.59180334,800000
-121.57938,37.007862,2164.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1075500
-121.88523,36.978424,1400.0,50.0,4.0,1.0,-1.0,136506.0,4.64491497,5.0,3.87413186,975000
-118.160324,33.799164,2005.0,19.0,28.0,4.0,-1.0,96521.0,2.15583418,5.0,0.13498436,860000
-122.07756,37.643013,1130.0,70.0,25.0,1.0,-1.0,103039.0,2.92639766,5.0,1.13174729,880000
-118.59204,34.22432,1678.0,56.0,16.0,0.0,-1.0,79673.0,2.46532227,5.0,8.6910317,875000
-117.73839,33.85063,1512.0,28.0,6.0,1.0,4.35,144348.0,4.09796243,5.0,8.89726264,849900
-117.24474,33.106255,1369.0,46.0,3.0,2.0,-1.0,163402.0,1.515858,5.0,7.29317035,884000
-122.4701,37.716892,812.0,82.0,23.0,4.0,-1.0,104537.0,0.75762889,5.0,0.50576776,821000
-118.62125,35.167522,3726.0,30.0,1.0,1.0,-1.0,82093.0,29.63622896,5.0,14.2087819,980000
-117.90555,33.838078,1059.0,73.0,30.0,0.0,4.5,81576.0,3.99368829,5.0,23.67765324,830000
-117.932236,33.802814,1392.0,68.0,18.0,0.0,-1.0,81538.0,5.61577303,5.0,0.45253834,900000
-117.97846,33.819775,1145.0,70.0,28.0,1.0,2.25,75847.0,3.76358927,4.9,2.33719579,945000
-117.24997,33.040745,1056.0,49.0,8.0,2.0,-1.0,141329.0,0.76575774,5.0,11.33217073,860000
-117.58162,33.92597,2355.0,49.0,7.0,0.0,4.55,121031.0,8.89745137,4.9,25.07872344,960000
-118.63032,34.468376,2768.0,25.0,5.0,0.0,-1.0,127416.0,6.01195931,5.0,25.00420275,1035000
-117.23255,32.86193,1141.0,38.0,7.0,1.0,-1.0,136601.0,0.30412486,5.0,14.98495318,867000
-122.10035,37.647633,1281.0,65.0,30.0,1.0,4.233333333333333,102220.0,2.9976593,5.0,22.82088282,1085000
-117.75057,33.86199,1310.0,39.0,8.0,1.0,4.333333333333333,144348.0,3.06071937,5.0,11.10341682,950000
-117.94553,33.748096,1555.0,65.0,26.0,3.0,4.369999999999999,82147.0,4.69351465,5.0,7.96207927,825000
-121.95808,37.560894,1248.0,6.0,8.0,1.0,4.48,219913.0,1.9505433,5.0,11.15003105,918000
-121.66295,37.144783,1773.0,10.0,9.0,0.0,4.457142857142857,153091.0,1.65076383,5.0,1.54641045,935000
-122.41755,37.77341,1182.0,21.0,30.0,0.0,4.55,111028.0,0.58236642,5.0,9.80115054,800000
-122.4304,37.77527,834.0,134.0,34.0,2.0,4.05,190444.0,1.10440112,5.0,1.60961583,1035000
-121.62257,36.702034,1823.0,25.0,12.0,1.0,4.0,93626.0,16.73190468,5.0,0.57818907,810000
-117.96737,33.881054,1186.0,44.0,14.0,2.0,4.45,107241.0,2.59816685,4.7,27.80051305,850000
-119.20087,34.217728,1860.0,55.0,13.0,2.0,-1.0,88508.0,2.78924025,5.0,8.76711107,871250
-117.09461,32.91033,1242.0,43.0,12.0,0.0,-1.0,169448.0,1.22404506,5.0,13.24652802,851550
-117.26549,33.106377,1615.0,13.0,4.0,2.0,-1.0,163402.0,1.52914159,5.0,33.25483413,955800
-117.11737,32.959488,1387.0,42.0,10.0,1.0,-1.0,146754.0,2.91001382,5.0,69.4578722,965000
-117.927864,33.822994,1369.0,70.0,21.0,0.0,-1.0,81538.0,5.16435035,4.5,2.77761521,840000
-122.49074,37.701653,1064.0,71.0,11.0,4.0,4.2,117289.0,0.46129461,5.0,8.77371602,1048000
-119.183464,34.170345,2108.0,69.0,16.0,1.0,-1.0,82606.0,6.19253771,3.0,46.16931165,800000
-119.76628,36.850616,9866.0,1.0,13.0,0.0,4.2,104428.0,1.04119775,5.0,12.27344325,1014000
-122.033134,37.61923,1078.0,70.0,12.0,1.0,-1.0,103039.0,5.04810246,5.0,12.20902766,1050000
-122.26068,37.450638,1157.0,51.0,5.0,2.0,-1.0,139810.0,3.23817789,5.0,27.86967745,875000
-118.47745,34.44168,1887.0,20.0,2.0,0.0,4.3,137626.0,3.4979227,5.0,8.36815766,870000
-122.0718,37.662914,1906.0,64.0,22.0,0.0,-1.0,132747.0,1.54772917,5.0,1.70396297,950000
-117.06574,32.998905,1467.0,37.0,11.0,5.0,4.3,125609.0,1.27664734,5.0,13.14885073,850000
-117.84561,33.90462,1530.0,3.0,10.0,3.0,-1.0,106298.0,1.49245099,5.0,0.30879915,875000
-121.83454,36.60556,1790.0,16.0,17.0,2.0,4.3,80106.0,3.38246093,5.0,2.60050873,970500
-118.093704,33.792374,1720.0,71.0,15.0,4.0,4.4,110565.0,1.70357464,5.0,1.7047091,875000
-117.46097,34.14342,3691.0,11.0,5.0,1.0,4.65,116942.0,6.50045597,5.0,38.0862228,890000
-122.080154,37.6353,1452.0,67.0,23.0,1.0,-1.0,103039.0,3.46864436,5.0,9.18194781,849000
-117.88125,33.850822,1595.0,66.0,30.0,0.0,-1.0,90512.0,3.07814541,5.0,0.56697258,1050000
-121.65333,36.658222,2020.0,69.0,34.0,1.0,4.333333333333333,84669.0,14.0306832,5.0,62.88717432,899000
-122.09887,37.65562,1274.0,69.0,31.0,1.0,-1.0,103039.0,2.48928721,5.0,3.21082597,1050000
-121.94472,37.50506,1336.0,1.0,16.0,0.0,-1.0,143146.0,3.48047197,5.0,65.88875339,1067856
-118.10131,33.80954,1684.0,73.0,20.0,3.0,4.4,110565.0,1.51189959,5.0,10.36403612,1000000
-117.919815,33.784748,1794.0,53.0,21.0,2.0,-1.0,90983.0,5.43782985,4.9,32.66923917,1000000
-118.58211,34.170155,1404.0,65.0,25.0,2.0,-1.0,106355.0,0.61841246,5.0,5.3232743,1065000
-122.03439,37.623623,1228.0,69.0,12.0,3.0,-1.0,103039.0,4.74626316,5.0,1.28442369,975000
-119.13911,35.32035,3417.0,3.0,1.0,1.0,4.65,113616.0,3.53092495,5.0,32.16316873,925000
-118.48447,34.442654,1727.0,13.0,2.0,0.0,-1.0,137626.0,3.13470244,5.0,64.91477509,895000
-117.94334,33.86884,1550.0,75.0,18.0,0.0,-1.0,107241.0,3.74196784,5.0,24.99210101,875000
-122.08188,37.62917,1000.0,70.0,20.0,1.0,4.35,103039.0,3.89870292,5.0,17.16138367,855000
-117.46372,34.135223,1628.0,26.0,8.0,1.0,-1.0,116942.0,6.33394897,5.0,22.95940379,715000
-117.832535,33.867096,815.0,0.0,15.0,1.0,4.05,106298.0,2.78501764,5.0,1.18565505,600438
-119.65973,36.803196,3013.0,22.0,6.0,0.0,-1.0,113672.0,4.9479799,4.7,0.47710725,574900
-119.8385,36.848396,2936.0,42.0,2.0,2.0,4.153333333333332,92138.0,3.17200383,5.0,66.23996613,520000
-119.2301,35.39419,0.0,1.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,626000
-118.65467,35.16022,2015.0,22.0,0.0,1.0,4.45,82093.0,28.18952327,5.0,70.73433259,585000
-117.69471,33.554665,820.0,35.0,17.0,2.0,-1.0,135822.0,2.3271577,5.0,77.18730422,595000
-117.93287,33.83453,1074.0,51.0,28.0,1.0,4.4,76264.0,5.49417652,5.0,5.09022615,550000
-121.66234,36.66133,936.0,36.0,30.0,0.0,4.5,84669.0,13.62359922,5.0,37.5633246,520000
-117.938965,33.832787,1498.0,0.0,22.0,1.0,-1.0,76264.0,5.82841944,5.0,11.80804418,749990
-117.50185,34.12586,1998.0,0.0,8.0,0.0,2.2,116942.0,4.23058484,5.0,0.64721104,685000
-119.181435,34.172493,1233.0,69.0,17.0,1.0,4.5,82606.0,6.08209298,5.0,2.35931802,720000
-119.2301,35.39419,0.0,0.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,626000
-117.888214,33.826103,1799.0,50.0,25.0,0.0,4.65,90512.0,2.88976035,5.0,0.34764952,720000
-118.11659,33.75962,825.0,50.0,8.0,4.0,-1.0,107889.0,0.45166688,5.0,1.62640614,711000
-118.6208,35.19752,3460.0,34.0,0.0,0.0,4.45,82093.0,28.81354712,5.0,4.61885937,700000
-118.52994,34.458115,957.0,40.0,4.0,0.0,4.166666666666667,137626.0,2.09456686,5.0,73.40100649,715000
-122.07775,37.626484,1000.0,70.0,21.0,1.0,4.1,103039.0,4.06149676,5.0,6.2310744,735000
-117.81088,33.887486,1667.0,61.0,7.0,3.0,4.5,142900.0,1.07780405,5.0,1.95250064,750000
-118.59894,34.183384,1635.0,45.0,36.0,1.0,4.3,106355.0,1.17190466,5.0,5.46501748,775000
-118.10987,33.83548,1249.0,74.0,21.0,5.0,4.7,123809.0,2.75498155,5.0,8.38040031,755000
-117.82071,33.870377,1110.0,43.0,13.0,2.0,4.066666666666666,106298.0,2.10530151,5.0,13.92862866,665000
-118.611275,34.21988,1757.0,65.0,13.0,0.0,-1.0,79673.0,2.02912015,5.0,1.42549838,770000
-117.64531,34.04171,936.0,72.0,18.0,0.0,-1.0,89041.0,5.71985082,5.0,44.45452142,618500
-118.18102,33.80325,1222.0,33.0,26.0,0.0,4.295,96521.0,2.23432474,5.0,0.82786809,631000
-119.811874,36.828568,2192.0,60.0,16.0,1.0,-1.0,92138.0,2.61446657,5.0,33.39268158,600000
-119.681435,36.73111,3421.0,64.0,9.0,2.0,4.55,78036.0,8.53482525,5.0,67.33932131,710000
-117.87075,33.844955,1266.0,53.0,23.0,0.0,4.633333333333334,90512.0,2.3537746,4.8,0.57585429,640000
-117.7959,33.86525,1068.0,50.0,7.0,2.0,4.2,133894.0,1.69712211,5.0,10.61199368,660000
-118.159164,33.791843,1111.0,41.0,28.0,3.0,4.3,96521.0,2.1127912,5.0,5.039859,550000
-119.20026,34.266422,1152.0,43.0,10.0,1.0,4.425,96895.0,0.91125901,5.0,8.18620551,505000
-119.2301,35.39419,0.0,0.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,585000
-117.73749,33.84547,1006.0,35.0,5.0,1.0,-1.0,144348.0,4.37615112,5.0,10.42940223,720000
-117.95371,33.822132,2069.0,68.0,19.0,1.0,4.4,75847.0,5.1737428,5.0,42.52192965,750000
-117.56326,34.01519,1296.0,14.0,7.0,0.0,-1.0,89041.0,8.4503532,5.0,1.64764823,590000
-117.890236,33.803555,728.0,17.0,26.0,1.0,4.133333333333334,81576.0,3.33018814,5.0,79.72652318,526000
-117.10478,33.02626,745.0,32.0,6.0,1.0,-1.0,166804.0,3.50233009,5.0,71.58917447,525000
-119.17139,35.40176,2209.0,6.0,4.0,0.0,-1.0,124885.0,5.3979782,5.0,33.06493136,530000
-119.81937,36.826923,1820.0,52.0,15.0,1.0,-1.0,92138.0,2.97175367,5.0,34.29687534,560000
-117.64226,34.036133,1199.0,47.0,18.0,0.0,3.25,89041.0,5.69739746,5.0,43.90008408,665000
-117.50185,34.125805,2257.0,0.0,8.0,0.0,-1.0,116942.0,4.2313165,5.0,1.61244984,708500
-117.93511,33.8027,1134.0,9.0,19.0,0.0,4.65,81538.0,5.77704499,5.0,2.55279152,695000
-118.450935,35.113285,1925.0,0.0,7.0,0.0,4.166666666666667,82093.0,39.23294234,5.0,6.66622277,510000
-117.559074,33.994347,1628.0,0.0,3.0,0.0,-1.0,89041.0,9.89865599,5.0,46.08297867,642115
-117.47608,34.13569,1710.0,0.0,7.0,1.0,-1.0,116942.0,5.62651002,5.0,34.35116037,615930
-117.93899,33.83292,1498.0,0.0,22.0,1.0,2.15,76264.0,5.83074871,5.0,67.80321022,749990
-119.23222,34.1721,1198.0,50.0,3.0,1.0,-1.0,100074.0,5.97191032,5.0,10.93980955,715000
-119.824394,36.81848,2468.0,58.0,9.0,0.0,-1.0,92138.0,3.59036941,4.3,10.61397775,590000
-117.956795,33.797432,1452.0,53.0,14.0,0.0,4.35,90983.0,4.84547455,5.0,34.03673229,725000
-118.3753,33.974663,1152.0,33.0,36.0,0.0,-1.0,125692.0,1.36423595,5.0,66.58281577,755000
-117.93671,33.848778,1040.0,69.0,26.0,1.0,4.265000000000001,76264.0,5.16326635,5.0,10.65009264,760000
-119.11372,35.323734,2392.0,25.0,7.0,2.0,4.42,113616.0,2.4737354,5.0,6.67570677,615000
-117.049866,33.029667,1305.0,46.0,6.0,6.0,4.38,125609.0,3.58301236,4.7,7.3639542,620000
-119.09762,35.421722,3228.0,27.0,8.0,1.0,4.45,111084.0,4.54243571,5.0,69.97121195,700000
-117.59269,34.034542,1652.0,0.0,12.0,1.0,-1.0,89041.0,7.17167488,4.8,0.73813003,640000
-122.089935,37.666035,1023.0,75.0,32.0,1.0,2.25,96176.0,1.62179769,5.0,27.88091275,785000
-117.064896,33.01643,962.0,59.0,6.0,5.0,4.575,125609.0,2.43657609,5.0,3.75020896,527000
-119.16079,35.391315,2420.0,7.0,4.0,0.0,4.04,124885.0,4.49920063,5.0,3.83279316,729950
-117.50734,34.117435,1380.0,30.0,11.0,0.0,4.5,116942.0,4.083048,5.0,0.69654425,500000
-117.3705,34.003925,1323.0,52.0,12.0,1.0,4.4,78750.0,3.45526151,4.9,1.18103807,610000
-118.13259,33.807053,1475.0,71.0,17.0,4.0,4.119999999999999,110565.0,0.89285276,5.0,75.76168016,775000
-118.167274,33.797688,1450.0,44.0,31.0,2.0,4.2,96521.0,2.54988788,5.0,69.59751824,620000
-117.91224,33.79205,1429.0,32.0,21.0,1.0,4.3,81538.0,4.81427353,5.0,28.16037644,760000
-119.134415,35.318085,2724.0,4.0,1.0,1.0,-1.0,113616.0,3.45948422,5.0,8.45950243,725000
-119.16746,35.39627,2394.0,15.0,4.0,0.0,4.1,124885.0,5.00046003,5.0,14.60808666,580000
-119.22785,34.28299,1174.0,66.0,8.0,0.0,4.0,96895.0,1.44648665,5.0,2.30234767,650000
-117.46486,34.11688,1585.0,38.0,17.0,1.0,3.8,116942.0,6.42877894,5.0,17.92293915,628000
-117.93077,33.76059,1287.0,45.0,25.0,2.0,-1.0,82147.0,4.87728379,5.0,74.12853148,680000
-122.40656,37.712845,975.0,80.0,14.0,2.0,4.3,104247.0,3.94438602,5.0,1.43620894,766500
-119.18532,34.190758,808.0,80.0,18.0,1.0,3.9,88508.0,4.81693352,5.0,33.65968372,560000
-117.073235,32.99245,906.0,18.0,8.0,2.0,4.65,125609.0,0.72446935,5.0,4.6959282,560000
-117.58659,34.01149,1718.0,23.0,10.0,1.0,4.55,89041.0,8.36798551,5.0,71.40249925,784500
-117.98651,33.789295,944.0,71.0,25.0,0.0,-1.0,75847.0,3.2654304,5.0,72.30571474,788000
-119.76347,34.446358,1960.0,46.0,10.0,3.0,-1.0,112684.0,2.03321549,5.0,69.22362426,755000
-118.47664,34.44427,1710.0,18.0,2.0,0.0,4.2,137626.0,3.59323501,5.0,77.11649929,670000
-119.201935,34.18649,1189.0,51.0,18.0,1.0,4.5,100074.0,4.89945388,5.0,32.36624655,555000
-117.68873,33.524,1124.0,35.0,10.0,3.0,-1.0,135822.0,2.18783959,5.0,11.72171959,740000
-119.822105,36.825233,2632.0,53.0,11.0,1.0,4.4,92138.0,3.16029438,5.0,18.70459704,555000
-117.56417,33.995926,1455.0,1.0,3.0,0.0,-1.0,89041.0,9.62425333,5.0,33.52688733,580000
-119.89163,36.846214,2177.0,30.0,6.0,2.0,4.233333333333333,75491.0,6.09259372,5.0,17.28550327,603000
-118.621574,34.448215,1621.0,37.0,1.0,0.0,-1.0,127416.0,5.03301103,5.0,1.56644331,755000
-119.13601,35.41418,2520.0,19.0,2.0,1.0,4.333333333333333,111084.0,4.67037164,5.0,15.62717382,635000
-117.94273,33.76965,600.0,86.0,27.0,1.0,4.3,82147.0,5.77807154,5.0,28.45058063,700000
-119.77449,36.860226,2324.0,41.0,11.0,2.0,4.2,104428.0,0.46064303,5.0,24.93074596,620000
-122.41289,37.77521,747.0,2.0,28.0,0.0,-1.0,111028.0,0.41936299,5.0,3.25982846,798000
-117.90593,34.0972,1540.0,0.0,39.0,0.0,4.400000000000001,95157.0,4.80969863,5.0,38.12856684,717740
-117.91091,33.776245,1041.0,46.0,22.0,2.0,-1.0,90983.0,5.34421047,4.7,2.36963405,518000
-117.92513,33.611652,1000.0,26.0,10.0,0.0,2.2,123333.0,1.72884969,5.0,35.03371481,760000
-119.2301,35.39419,0.0,1.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,626000
-118.51013,34.368694,1319.0,40.0,3.0,0.0,4.366666666666667,84503.0,4.36047561,5.0,5.94240576,537000
-121.97829,37.53727,1120.0,43.0,20.0,1.0,4.257142857142857,143146.0,0.60229486,5.0,1.18143509,755000
-119.04188,35.13667,0.0,0.0,0.0,0.0,-1.0,96149.0,15.35216168,4.6,9.4947274,529390
-119.18253,34.18718,1272.0,81.0,18.0,1.0,4.466666666666667,82606.0,5.10114899,4.4,2.68857356,630000
-121.977295,36.966908,1370.0,49.0,18.0,1.0,-1.0,101291.0,0.91604978,5.0,71.31168405,560000
-119.89758,34.433758,1539.0,9.0,4.0,2.0,-1.0,79553.0,4.16780135,5.0,38.23200754,565000
-121.91419,36.981865,1150.0,14.0,6.0,1.0,-1.0,136506.0,3.05440003,5.0,42.69173658,519000
-122.42909,37.620106,680.0,52.0,14.0,3.0,-1.0,131669.0,2.15493491,5.0,2.2731742,520000
-121.64277,36.73131,1157.0,71.0,5.0,1.0,4.0,93626.0,16.7537491,5.0,0.68606124,635000
-119.658714,36.79741,1872.0,22.0,7.0,0.0,-1.0,113672.0,5.25316055,5.0,24.46435016,579000
-118.4182,33.996025,965.0,38.0,22.0,0.0,3.1,100344.0,1.54982408,5.0,29.02454517,740000
-118.38353,33.95817,1167.0,56.0,32.0,1.0,4.3,125692.0,0.75630473,5.0,1.71963502,650000
-121.64223,36.708626,1412.0,27.0,14.0,1.0,-1.0,93626.0,15.97065654,5.0,0.31276086,770000
-118.13327,34.06669,1135.0,2.0,19.0,2.0,-1.0,83490.0,3.74854295,5.0,1.60706902,738000
-119.90418,34.43137,782.0,9.0,4.0,2.0,-1.0,79553.0,4.56209614,5.0,8.33450119,548380
-117.956535,33.797237,1393.0,53.0,14.0,0.0,4.29,90983.0,4.86145804,5.0,2.52278793,730000
-119.073296,35.240433,3899.0,124.0,0.0,0.0,-1.0,96149.0,8.01658127,5.0,3.34462887,750000
-121.63401,36.70722,1715.0,56.0,14.0,1.0,-1.0,93626.0,16.32587174,5.0,11.14451736,742000
-117.8888,34.09967,1633.0,0.0,34.0,1.0,-1.0,95157.0,3.81895879,5.0,0.09071787,700863
-117.950226,33.77467,1093.0,38.0,23.0,0.0,-1.0,82147.0,5.56309194,5.0,18.74853634,590000
-117.15438,32.709705,994.0,19.0,15.0,3.0,4.25,86403.0,2.76221178,5.0,9.30394542,629000
-119.212074,34.183792,1950.0,48.0,10.0,1.0,4.6,100074.0,5.05260339,5.0,0.69220588,626000
-119.82453,34.444157,0.0,61.0,11.0,2.0,4.4,79553.0,0.23054592,5.0,12.32403288,750000
-122.04631,37.63431,906.0,36.0,10.0,1.0,4.0,103039.0,3.80605218,5.0,34.12299741,544888
-121.670135,36.661026,1382.0,54.0,21.0,0.0,-1.0,84669.0,13.2089052,5.0,4.66210218,600000
-117.79287,33.847736,1404.0,48.0,5.0,2.0,4.433333333333334,133894.0,2.88903457,5.0,74.69311041,760000
-119.244865,34.196793,1640.0,42.0,2.0,0.0,4.433333333333334,100074.0,4.56765729,5.0,3.53514036,500000
-118.17044,33.798237,1334.0,44.0,33.0,0.0,4.05,96521.0,2.73260957,5.0,23.51092938,615000
-117.83297,33.847076,1447.0,52.0,18.0,1.0,-1.0,133894.0,1.58107659,5.0,0.67526387,700700
-121.96604,37.55844,1158.0,23.0,9.0,1.0,4.05,143146.0,1.50921946,5.0,9.74879859,756000
-117.90914,33.844788,1312.0,3.0,27.0,0.0,4.5,81576.0,4.32063562,5.0,73.07658289,680000
-117.624725,34.028908,1657.0,46.0,17.0,1.0,-1.0,89041.0,6.45127002,4.7,0.04688828,750000
-117.89184,33.873634,1362.0,45.0,27.0,1.0,-1.0,85220.0,2.81855957,5.0,42.58671245,700000
-118.18248,33.83914,1281.0,50.0,21.0,2.0,-1.0,89319.0,0.46805025,5.0,3.6638689,550000
-121.958206,37.352016,748.0,1.0,15.0,1.0,-1.0,119356.0,2.78694838,5.0,4.79510772,730000
-118.50489,35.153553,2537.0,31.0,0.0,0.0,-1.0,82093.0,36.01948903,5.0,2.68340274,550000
-118.075806,33.783016,1220.0,50.0,9.0,4.0,-1.0,75007.0,2.43442447,5.0,71.99111624,671900
-117.96506,33.860584,1069.0,70.0,21.0,2.0,-1.0,107241.0,4.01078841,5.0,67.33550356,750000
-117.4387,34.1602,2666.0,1.0,7.0,1.0,-1.0,116942.0,7.91391413,5.0,68.52555044,741000
-118.01251,33.780365,1069.0,40.0,24.0,2.0,-1.0,126103.0,2.26081132,5.0,2.35178771,610000
-119.73921,36.857998,1713.0,28.0,11.0,1.0,4.4,104428.0,0.84683957,5.0,8.13118356,605000
-119.84065,36.833984,2327.0,26.0,6.0,2.0,4.15,92138.0,3.62670106,5.0,43.39252985,525000
-118.075806,33.7818,951.0,46.0,9.0,4.0,4.5,75007.0,2.482905,5.0,0.53835043,620000
-118.48249,34.443085,2032.0,12.0,2.0,0.0,4.95,137626.0,3.25110483,5.0,22.84115125,785000
-117.25272,33.094105,1032.0,34.0,4.0,3.0,-1.0,163402.0,2.24134519,5.0,10.65089117,674000
